target,prediction_1,prediction_2,prediction_3,prediction_4,prediction_5,rank,log_likelihood_total,log_likelihood_avg,num_words
CCCCc1ccc(NC(=O)c2ccccc2C(=O)NCc2ccccc2COp2([Rh+]p3(OCc4ccccc4CNC(=O)c4ccccc4C(=O)Nc4ccc(CCCC)cc4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)cc1,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,CN(C)p12->oc3c(cc4ccccc4c3c3c(o1)c(P(c1ccccc1)c1ccccc1)cc1ccccc13)P(c1ccccc1)(->c1ccccc1)[Rh+]2,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4c(c3c3c5c(ccc3o2)CCCC5)CCCC4)->oc2ccc3c(c2c2c4c(ccc2o1)CCCC4)CCCC3,c1ccc2c3c(ccc2c1)CP([Rh+]P1(N2CCC2)->Cc2ccc4ccccc4c2-c2c(ccc4ccccc24)C1)(N1CCC1)->Cc1ccc2ccccc2c1-3,C[C@H]1c2ccccc2P(c2ccccc2)(->c2ccccc2)[Rh+]p2(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)N1C,0,-5.360495090484619,-0.03970737010240555,135
Cc1sc2c3<-n1[Ir+]P(c1ccccc1)(->c1ccccc1)C[C@H]3CCC2,Cc1sc2c3<-n1[Ir+]P(c1ccccc1)(->c1ccccc1)C[C@H]3CCC2,Cc1ccc(-c2<-n3c4n(c2)CCC[C@H]4CP(c2ccccc2)(->c2ccccc2)[Ir+]3)c(C)c1,c1ccc(-c2<-n3c4n(c2)CCC[C@H]4CP(c2ccccc2)(->c2ccccc2)[Ir+]3)cc1,COc1ccc(-c2<-n3c4n(c2)CCC[C@H]4CP(c2ccccc2)(->c2ccccc2)[Ir+]3)c(OC)c1,COc1ccc(-c2<-n3c4n(c2)CCC[C@H]4CP(c2ccccc2)(->c2ccccc2)[Ir+]3)cc1,1,-0.6112447381019592,-0.013583216816186905,45
CC(C)P1([Rh+]P2(C(C)C)->Oc3cccc4c3C3(CCc5cccc(c53)O2)CC4)->Oc2cccc3c2C2(CCc4cccc(c42)O1)CC3,C[C@@H]1C2=C([C@H]([Fe]C3C=CC=C3)C=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]p2(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)N1C,CN(C)P1([Rh+]P2(N(C)C)->Oc3cccc4c3C3(CCc5cccc(c53)O2)CC4)->Oc2cccc3c2C2(CCc4cccc(c42)O1)CC3,CC(C)(C)C(=O)Oc1cc2ccccc2c2c1P(c1ccccc1)(->c1ccccc1)[Rh+]P(c1ccccc1)(->c1ccccc1)c1c(OC(=O)C(C)(C)C)cc3ccccc3c1-3,CC1(C)[C@@H]2CC[C@@]1(C)[C@H]1c3<-n(c4c(nc3)CC=CC4)[Ir+]P(c3ccccc3)(->c3ccccc3)[C@H]21,CC(C)(C)C(=O)Oc1cc2ccccc2c2c1P(c1ccccc1)(->c1ccccc1)[Rh+]P(c1ccccc1)(->c1ccccc1)c1c(OC(=O)C(C)(C)C)cc3ccccc3c1-2,0,-4.85400915145874,-0.06472012400627136,75
C[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1=C2[C@H](C=C1)[Fe][C@H]1C=CC=C1P(c1ccccc1)(->c1ccccc1)[Rh+]P2(c1ccccc1)->c1ccccc1,c1ccc(P2(->c3ccccc3)[Rh+]P(c3ccccc3)(c3ccccc3)->c3ccc4c(c3-c3c2ccc2c3OCO2)OCO4)cc1,c1ccc(P2(->c3ccccc3)[Rh+]P(c3ccccc3)(c3ccccc3)->c3ccc4ccccc4c3-c3c2ccc2ccccc32)cc1,C[C@H](NC(=S)Nc1ccccc1)C1=C2C=C[C@H]1[Fe][C@H]1C=CC=C1P(c1ccccc1)(->c1ccccc1)[Rh+]P2(c1ccccc1)->c1ccccc1,CC1(C)O[C@H]2CP(c3ccccc3)(->c3ccccc3)[Rh+]P(c3ccccc3)(->c3ccccc3)C[C@@H]2O1,CC(C)(C)P12->C(c3ccccc3C1)[C@@H]1<-P(C(C)(C)C)(Cc3ccccc31)[Rh+]2,0,-0.4002152383327484,-0.0038115736097097397,105
Cc1ccc(P2(c3ccc(C)cc3)->[C@@H]3c4c(ccc(-c5ccccc5)<-n4[Ir+]2)[C@@H]2C[C@H]3C2(C)C)cc1,Cc1ccccc1P1(c2ccccc2C)->N2[C@H]3CC[C@H](C3)[C@@H]2C2=N(->[C@@H](C(C)C)CO2)[Ir+]1,Cc1ccccc1P1(c2ccccc2C)->N2[C@H]3CC[C@H](C3)[C@@H]2c2scc(-c3ccccc3)<-n2[Ir+]1,Cc1ccccc1P1(c2ccccc2C)->N2[C@H]3CC[C@H](C3)[C@H]2C2=N(->[C@@H](C(C)C)CO2)[Ir+]1,Cc1ccccc1P1(->c2ccccc2C)C[C@@H]2CCCc3sc(-c4ccccc4)n(->c32)[Ir+]1,c1ccc(-c2sc3c4<-n2[Ir+]P(c2ccccc2)(->c2ccccc2)C[C@H]4CCC3)cc1,0,-15.678089141845703,-0.21186606585979462,74
c1ccc(P2(->c3ccccc3)[Rh+]P(c3ccccc3)(c3ccccc3)->c3ccc4ccccc4c3-c3c2ccc2ccccc32)cc1,Cc1cc(C)cc(P2(c3cc(C)cc(C)c3)->c3cccc4cccc(c43)N(->[S](C)(=O)c3ccccc3)=[Ir+]2)c1,CC(C)CS(=O)(c1ccccc1)=N1->c2cccc3cccc(c32)P(c2ccccc2)(->c2ccccc2)[Ir+]1,CC(C)(C)[C@@H]1<-N2=C(OC1)c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)[C@@H]1<-N2=C(OC1)c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,O=S(CCc1ccccc1)(c1ccccc1)=N1->c2cccc3cccc(c32)P(c2ccccc2)(->c2ccccc2)[Ir+]1,0,-3.7925126552581787,-0.058346349745988846,65
Cc1ccccc1P1(c2ccccc2C)->c2ccccc2C=N(->[S@](=O)C(C)(C)C)[Ir+]1,CC1(C)[C@@H]2CC[C@@]1(C)[C@H]1c3<-n(ccnc3)[Ir+]P(c3ccccc3)(->c3ccccc3)[C@H]21,Cc1ccccc1P1(c2ccccc2C)->c2ccccc2C=N(->[S@](=O)C(C)(C)C)[Ir+]1,COc1ccccc1N1[C@H](c2ccccc2)c2<-n(nn(-c3ccccc3)c2)[Ir+]P1(C(C)C)->C(C)C,COc1ccccc1N1[C@H](c2ccccc2)c2<-n(nn(-c3ccccc3)c2)[Ir+]P1(c1ccccc1)->c1ccccc1,c1ccc(-c2sc3c4<-n2[Ir+]P(c2ccccc2)(->c2ccccc2)C[C@H]4CCC3)cc1,2,-2.8419840335845947,-0.05465354025363922,52
C[C@H]1C2=C(C=C[C@@H]2[Fe]C2C=CC=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]p2(->oc3ccccc3c3ccccc3o2)N1C,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,CN(C)P1([Rh+]P2(N(C)C)->Oc3cccc4c3C3(CCc5cccc(c53)O2)CC4)->Oc2cccc3c2C2(CCc4cccc(c42)O1)CC3,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4c(c3c3c5c(ccc3o2)CCCC5)CCCC4)->oc2ccc3c(c2c2c4c(ccc2o1)CCCC4)CCCC3,C[C@H]1C2=C([C@@H]([Fe]C3C=CC=C3)C=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]P(c2ccccc2)(->c2ccccc2)c2c(-c3ccccc3)nnn21,CC(C)(C)Oc1ccccc1P1(->c2ccccc2)CCP(c2ccccc2)(->c2ccccc2OC(C)(C)C)[Rh+]1,0,-15.271751403808594,-0.19579169154167175,78
CCN(CC)p12->oc3c(P(c4ccccc4)c4ccccc4)cc4ccccc4c3c3c(o1)c(cc1ccccc13)P(c1ccccc1)(->c1ccccc1)[Rh+]2,CCN(CC)p12->oc3c(P(c4ccccc4)c4ccccc4)cc4ccccc4c3c3c(o1)c(cc1ccccc13)P(c1ccccc1)(->c1ccccc1)[Rh+]2,CN(C)p12->oc3c(cc4ccccc4c3c3c(o1)c(P(c1ccccc1)c1ccccc1)cc1ccccc13)P(c1ccccc1)(->c1ccccc1)[Rh+]2,c1ccc(P(c2ccccc2)c2cc3ccccc3c3c2op2(N4CCCCC4)->oc4c(cc5ccccc5c43)P(c3ccccc3)(->c3ccccc3)[Rh+]2)cc1,C[C@@H](C1=C(P2(C)->c3ccccc3P(C3CCCCC3)(->C3CCCCC3)[Rh+]2)C=C[C@H]1[Fe]C1C=CC=C1)N(C)C,C[C@H](C1=C(P2(C)->c3ccccc3P(C3CCCCC3)(->C3CCCCC3)[Rh+]2)C=C[C@@H]1[Fe]C1C=CC=C1)N(C)C,1,-0.7541017532348633,-0.0099223917350173,76
COc1cccc(P2([Rh+]P3(c4cccc(OC)c4)->Cc4ccc5ccccc5c4-c4c(ccc5ccccc45)C3)->Cc3ccc4ccccc4c3-c3c(ccc4ccccc34)C2)c1,c1ccc(P2([Rh+]P3(c4ccccc4)->Cc4ccc5ccccc5c4-c4c(ccc5ccccc45)C3)->Cc3ccc4ccccc4c3-c3c(ccc4ccccc34)C2)cc1,CC(C)(C)P1([Rh+]P2(C(C)(C)C)->Cc3ccc4ccccc4c3-c3c(ccc4ccccc34)C2)->Cc2ccc3ccccc3c2-c2c(ccc3ccccc23)C1,CN1C(=O)N(C)[C@@H]2CP(c3ccccc3)(->c3ccccc3)[Rh+]P(c3ccccc3)(->c3ccccc3)C[C@H]21,CP1(->C2C=CC=C2)CCP(C)(->C2C=CC=C2)[Rh+]1,CC(C)(C)<-P1(C)CCP(C)(->C2CCCCC2)[Rh+]1,0,-6.919885635375977,-0.0786350667476654,88
CC(C)(C)P12->[C@@H](c3ccccc3C1)[C@H]1<-P(C(C)(C)C)(Cc3ccccc31)[Rh+]2,CC(C)(C)P12->[C@H](CCC1)[C@@H]1<-P(C(C)(C)C)(CCC1)[Rh+]2,CC(C)(C)P12->[C@H](c3ccccc3C1)[C@@H]1<-P(C(C)(C)C)(Cc3ccccc31)[Rh+]2,CC(C)(C)P12->C(c3ccccc3C1)[C@@H]1<-P(C(C)(C)C)(Cc3ccccc31)[Rh+]2,CC(C)(C)<-P1(C)[Rh+]P(C)(->C(C)(C)C)c2nc3ccccc3nc21,C[C@H]1CC[C@H](C)<-P12[Rh+]P1(->[C@@H](C)CC[C@@H]1C)c1ccccc12,0,-6.956717014312744,-0.12648576498031616,55
C[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1=C2[C@H](C=C1)[Fe][C@H]1C=CC=C1P(c1ccccc1)(->c1ccccc1)[Rh+]P2(c1ccccc1)->c1ccccc1,CC(C)(C)<-P1(C)[Ni+2]P(C)(->C(C)(C)C)c2nc3ccccc3nc21,CC(C)(C)P12->C(c3ccccc3C1)[C@@H]1<-P(C(C)(C)C)(Cc3ccccc31)[Ni+2]2,CC(C)(C)P12->[C@@H](c3ccccc3C1)[C@H]1<-P(C(C)(C)C)(Cc3ccccc31)[Ni+2]2,C[C@H]1CC[C@H](C)<-P12[Ni+2]P1(->[C@@H](C)CC[C@@H]1C)c1ccccc12,CC(C)(C)P12->[C@@H](c3ccccc3C1)[C@H]1<-P(C(C)(C)C)(Cc3ccccc31)[Rh+]2,0,-1.9213218688964844,-0.018298303708434105,105
C[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1=C2[C@H](C=C1)[Fe][C@H]1C=CC=C1P(c1ccccc1)(->c1ccccc1)[Rh+]P2(c1ccccc1)->c1ccccc1,C[C@@H]1C2=C[C@@H]([Fe]C3C=CC=C3)C=C2P(c2ccccc2)(->c2ccccc2)[Rh+]P1(C1CCCCC1)->C1CCCCC1,C[C@@H]1C2=C[C@@H]([Fe]C3C=CC=C3)C=C2c2ccccc2P(c2ccccc2)(->c2ccccc2)[Rh+]P1(C1CCCCC1)->C1CCCCC1,C[C@H](NC(=S)Nc1ccccc1)C1=C2C=C[C@H]1[Fe][C@H]1C=CC=C1P(c1ccccc1)(->c1ccccc1)[Rh+]P2(c1ccccc1)->c1ccccc1,C[C@@H]1C2=C[C@@H]([Fe]C3C=CC=C3)C=C2c2ccccc2P(c2ccccc2)(->c2ccccc2)[Rh+]P1(c1ccccc1)->c1ccccc1,c1ccc(P2(->c3ccccc3)[Rh+]P(c3ccccc3)(c3ccccc3)->c3ccc4ccccc4c3-c3c2ccc2ccccc32)cc1,0,-0.17109230160713196,-0.0016294504748657346,105
C[C@@H](Op1([Rh+]p2(O[C@H](C)c3ccccc3)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)c1ccccc1,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,CN(C)p12->oc3c(cc4ccccc4c3c3c(o1)c(P(c1ccccc1)c1ccccc1)cc1ccccc13)P(c1ccccc1)(->c1ccccc1)[Rh+]2,c1ccc2c(c1)ccc1op([Rh+]p3(N4CCCCC4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)(N3CCCCC3)->oc3ccc4ccccc4c3c12,c1ccc2c(c1)ccc1op([Rh+]p3(N4CCOCC4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)(N3CCOCC3)->oc3ccc4ccccc4c3c12,c1ccc2c(c1)ccc1op3(->oc4ccc5ccccc5c4c12)OCCCCOp1(->oc2ccc4ccccc4c2c2c(ccc4ccccc42)o1)[Rh+]3,0,-5.2012128829956055,-0.05592701956629753,93
CC(C)(C)c1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C(C)(C)C)cc4c2c1)O[C@@H](c1ccccc1)C1=N(->[C@@H](C(C)(C)C)CO1)[Ir+]3,CC1(C)OC2C3[C@@H](COp4(->oc5c(C(C)(C)C)cc(C(C)(C)C)cc5c5cc(C(C)(C)C)cc(C(C)(C)C)c5o4)[Ir+]S3->c3ccccc3)O[C@@H]2O1,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)O[C@@H](C)c1cccc(C)<-n1[Ir+]3,Cc1ccccc1P1(->c2ccccc2C)OC(C)(C)C2=N(->[C@@H](C(C)(C)C)CO2)[Ir+]1,C[C@@H]1OC(c2ccccc2)=N2->[C@@H]1C(Cc1ccccc1)(Cc1ccccc1)OP(c1ccccc1)(->c1ccccc1)[Ir+]2,Cc1ccccc1P1(c2ccccc2C)->c2ccccc2C2=N(->[C@@H](C(C)(C)C)CO2)[Ir+]1,0,-6.803240776062012,-0.07161305844783783,95
C[C@H]1CC[C@H](C)<-P12[Rh+]P1(->[C@@H](C)CC[C@@H]1C)c1ccccc12,CC(C)(C)P12->C(c3ccccc3C1)[C@@H]1<-P(C(C)(C)C)(Cc3ccccc31)[Rh+]2,c1ccc(P2(->c3ccccc3)[Rh+]P(c3ccccc3)(c3ccccc3)->c3ccc4c(c3-c3c2ccc2c3OCO2)OCO4)cc1,CC(C)(C)P12->[C@H](c3ccc4ccccc4c3-c3c(ccc4ccccc34)C1)[C@@H]1<-P(C(C)(C)C)(Cc3ccc4ccccc4c3-c3c1ccc1ccccc31)[Rh+]2,c1ccc(P2(->c3ccccc3)[Rh+]P(c3ccccc3)(c3ccccc3)->c3ccc4ccccc4c3-c3c2ccc2ccccc32)cc1,C[C@H](NC(=S)Nc1ccccc1)C1=C2C=C[C@H]1[Fe][C@H]1C=CC=C1P(c1ccccc1)(->c1ccccc1)[Rh+]P2(c1ccccc1)->c1ccccc1,0,-6.151657581329346,-0.11830110847949982,52
CN(C)P1([Rh+]P2(N(C)C)->Oc3cccc4c3C3(CCc5cccc(c53)O2)CC4)->Oc2cccc3c2C2(CCc4cccc(c42)O1)CC3,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,CN(C)P1([Rh+]P2(N(C)C)->Oc3cccc4c3C3(CCc5cccc(c53)O2)CC4)->Oc2cccc3c2C2(CCc4cccc(c42)O1)CC3,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4c(c3c3c5c(ccc3o2)CCCC5)CCCC4)->oc2ccc3c(c2c2c4c(ccc2o1)CCCC4)CCCC3,C[C@H]1C2=C([C@@H]([Fe]C3C=CC=C3)C=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]P(c2ccccc2)(->c2ccccc2)c2c(-c3ccccc3)nnn21,CC(C)(C)Oc1ccccc1P1(->c2ccccc2)CCP(c2ccccc2)(->c2ccccc2OC(C)(C)C)[Rh+]1,2,-2.251180648803711,-0.030015742406249046,75
C[C@@H]1C2=C(C=C[C@@H]2[Fe]C2C=CC=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]P(c2cc(F)cc(F)c2)(->c2cc(F)cc(F)c2)N1C,C[C@@H]1C2=C(C=C[C@@H]2[Fe]C2C=CC=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]P(c2ccc(F)cc2)(->c2ccc(F)cc2)N1C,C[C@@H]1C2=C(C=C[C@@H]2[Fe]C2C=CC=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]P(c2ccccc2)(->c2ccccc2)N1Cc1ccccc1,C[C@@H]1C2=C(C=C[C@@H]2[Fe]C2C=CC=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]P(c2ccccc2)(->c2ccccc2)N1C,C[C@@H]1C2=C(C=C[C@@H]2[Fe]C2C=CC=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]P(c2cccc(F)c2)(->c2cccc(F)c2)N1C,C[C@@H]1C2=C(C=C[C@@H]2[Fe]C2C=CC=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]P(c2ccccc2)(->c2ccccc2)N1c1ccccc1,0,-4.0709428787231445,-0.046260714530944824,88
c1ccc(P2(->c3ccccc3)[Ru+2]P(c3ccccc3)(c3ccccc3)->c3cccc4c3-c3c(cccc32)OCCCCCCO4)cc1,c1ccc(P2(->c3ccccc3)[Ru+2]P(c3ccccc3)(c3ccccc3)->c3cccc4c3-c3c(cccc32)OCCCO4)cc1,c1ccc(P2(->c3ccccc3)[Ru+2]P(c3ccccc3)(c3ccccc3)->c3cccc4c3-c3c(cccc32)OCO4)cc1,c1ccc(P2(->c3ccccc3)[Ru+2]P(c3ccccc3)(c3ccccc3)->c3cccc4c3-c3c(cccc32)OCCCCO4)cc1,CC1(C)O[C@@H]2CP(c3ccccc3)(->c3ccccc3)[Ru+2]P(c3ccccc3)(->c3ccccc3)C[C@H]2O1,c1ccc(P2(->c3ccccc3)[Ru+2]P(c3ccccc3)(c3ccccc3)->c3cccc4c3-c3c(cccc32)OCCO4)cc1,0,-10.513195991516113,-0.1617414802312851,65
Cc1ccccc1P1(c2ccccc2C)->N2[C@H]3CC[C@H](C3)[C@@H]2c2scc(-c3ccccc3)<-n2[Ir+]1,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)OC(C)(C)[C@H]1<-N(=C(c2ccccc2)SC1)[Ir+]3,c1ccc(C2=N3->[C@@H](CO2)C(c2ccccc2)(c2ccccc2)Op2(->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o2)[Ir+]3)cc1,CC(C)(C)c1<-n2c(sc1)[C@H]1[C@@H]3CC[C@@H](C3)N1P(c1ccccc1)(->c1ccccc1)[Ir+]2,C[C@@H]1OC(c2ccccc2)=N2->[C@@H]1C(Cc1ccccc1)(Cc1ccccc1)OP(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)(C)c1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C(C)(C)C)cc4c2c1)OC(C)(C)[C@H]1<-N(=C(c2ccccc2)OC1)[Ir+]3,0,-9.180928230285645,-0.1412450522184372,65
O=S(c1ccccc1)(c1ccccc1)=N1->p2(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)[Rh+]1,Cc1cc(C(C)(C)C)c2op(O[C@@H]3C[C@H](C)CC[C@H]3C(C)C)([Rh+]p3(O[C@@H]4C[C@H](C)CC[C@H]4C(C)C)->oc4c(C(C)(C)C)cc(C)c(C)c4c4c(C)c(C)cc(C(C)(C)C)c4o3)->oc3c(C(C)(C)C)cc(C)c(C)c3c2c1C,Cc1ccc2op(O[C@@H]3C[C@H](C)CC[C@H]3C(C)C)([Rh+]p3(O[C@@H]4C[C@H](C)CC[C@H]4C(C)C)->oc4ccc(C)c(C)c4c4c(C)c(C)ccc4o3)->oc3ccc(C)c(C)c3c2c1C,CN(C)p12->oc3c(cc4ccccc4c3c3c(o1)c(P(c1ccccc1)c1ccccc1)cc1ccccc13)P(c1ccccc1)(->c1ccccc1)[Rh+]2,Cc1cc(C(C)(C)C)c2op(Oc3ccccc3)([Rh+]p3(Oc4ccccc4)->oc4c(C(C)(C)C)cc(C)c(C)c4c4c(C)c(C)cc(C(C)(C)C)c4o3)->oc3c(C(C)(C)C)cc(C)c(C)c3c2c1C,CN(C)p1([Rh+]p2(N(C)C)->oc3c(-c4ccccc4)cc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2c(-c3ccccc3)cc3ccccc3c2c2c(ccc3ccccc32)o1,0,-6.146725177764893,-0.10418178141117096,59
CC(C)(C)P1([Ir+]P2(C(C)(C)C)->C3=C[C@@H]([Fe]C4C=CC=C4)C=C3CC2)->C2=C[C@@H]([Fe]C3C=CC=C3)C=C2CC1,C[C@H]1CC[C@H](C)<-P12[Ni+2]P1(->[C@@H](C)CC[C@@H]1C)c1ccccc12,CC1(C)Op2(->oc3c([Si](C)(C)C)cccc3c3cccc([Si](C)(C)C)c3o2)[Ir+]N2->[C@H]1COC=2c1ccccc1,CC1(C)OP2(->N(S(=O)(=O)c3ccc4ccccc4c3)[C@@H]3CCCC[C@H]3N2S(=O)(=O)c2ccc3ccccc3c2)[Ir+]N2->[C@@H](C(C)(C)C)COC=21,CC1(C)O[C@H]2[C@@H](O1)C(c1ccccc1)(c1ccccc1)OP1(->OC2(c2ccccc2)c2ccccc2)OC(C)(C)C2=N(->[C@@H](C(C)(C)C)CO2)[Ir+]1,Cc1ccccc1P1(c2ccccc2C)->N2[C@H]3CC[C@H](C3)[C@@H]2c2scc(-c3ccccc3)<-n2[Ir+]1,0,-5.5380778312683105,-0.06672383099794388,83
c1cc2op([Rh+]p3(N4CCCCC4)->oc4ccc5c(c4c4c6c(ccc4o3)CCCC6)CCCC5)(N3CCCCC3)->oc3ccc4c(c3c2c2c1CCCC2)CCCC4,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4c(c3c3c5c(ccc3o2)CCCC5)CCCC4)->oc2ccc3c(c2c2c4c(ccc2o1)CCCC4)CCCC3,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,CCN(CC)p1([Rh+]p2(N(CC)CC)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,C[C@H]1C2=C(C=C[C@@H]2[Fe]C2C=CC=C2)P(c2ccccc2)(->c2ccccc2)[Rh+]p2(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)N1C,c1ccc(P2([Rh+]P3(c4ccccc4)->Cc4ccc5ccccc5c4-c4c(ccc5ccccc45)C3)->Cc3ccc4ccccc4c3-c3c(ccc4ccccc34)C2)cc1,0,-4.411970615386963,-0.05380452051758766,82
CC(C)N(C(C)C)p1([Rh+]p2(N(C(C)C)C(C)C)->oc3c(P(c4ccccc4)c4ccccc4)cc4ccccc4c3c3c(o2)c(P(c2ccccc2)c2ccccc2)cc2ccccc23)->oc2c(P(c3ccccc3)c3ccccc3)cc3ccccc3c2c2c(o1)c(P(c1ccccc1)c1ccccc1)cc1ccccc12,CCN(CC)p12->oc3c(P(c4ccccc4)c4ccccc4)cc4ccccc4c3c3c(o1)c(cc1ccccc13)P(c1ccccc1)(->c1ccccc1)[Rh+]2,CN(C)p12->oc3c(cc4ccccc4c3c3c(o1)c(P(c1ccccc1)c1ccccc1)cc1ccccc13)P(c1ccccc1)(->c1ccccc1)[Rh+]2,CCN(CC)p1([Rh+]p2(N(CC)CC)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,c1ccc(P(c2ccccc2)c2cc3ccccc3c3c2op2(N4CCCCC4)->oc4c(cc5ccccc5c43)P(c3ccccc3)(->c3ccccc3)[Rh+]2)cc1,0,-3.20399808883667,-0.020150931552052498,159
c1ccc(P2(->c3ccccc3)O[C@@H]3CCCC[C@H]3c3<-n(cccc3)[Ir+]2)cc1,c1cc<-n2c(c1)[C@@H]1CCCC[C@H]1Op1(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o1)[Ir+]2,CC(C)(C)[C@@H]1<-N2=C(OC1)c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)(C)P1(->C(C)(C)C)O[C@H]2CCc3ccc(-c4ccccc4)n(->c32)[Ir+]1,CN1[C@@H]2CCCc3sc(-c4ccccc4)n(->c32)[Ir+]P1(c1ccccc1)->c1ccccc1,CC1(C)CP(c2ccccc2)(->c2ccccc2)[Ir+]N2->[C@@H](C(C)(C)C)COC=21,0,-6.782332420349121,-0.1329869031906128,51
C[C@@H]1C2=C[C@@H]([Fe]C3C=CC=C3)C=C2c2ccccc2P(c2ccc(O)cc2)(->c2ccc(O)cc2)[Rh+]P1(C1CC2CCC1C2)->C1C[C@H]2CC[C@@H]1C2,C[C@@H]1C2=C[C@@H]([Fe]C3C=CC=C3)C=C2P(c2ccccc2)(->c2ccccc2)[Rh+]P1(C1CC2CCC1C2)->C1C[C@H]2CC[C@@H]1C2,Cc1ccc(P2(->c3ccc(C)cc3)[Rh+]P(C(C)(C)C)(->C(C)(C)C)[C@H](C)C3=C[C@@H]([Fe]C4C=CC=C4)C=C32)cc1,C[C@@H]1C2=C[C@@H]([Fe]C3C=CC=C3)C=C2P(c2ccccc2)(->c2ccccc2)[Rh+]P1(C(C)(C)C)->C(C)(C)C,C[C@@H]1C2=C[C@@H]([Fe]C3C=CC=C3)C=C2P(c2ccco2)(->c2ccco2)[Rh+]P1(C(C)(C)C)->C(C)(C)C,O[C@@H]1C2=C[C@H]([Fe]C3C=CC=C3)C=C2P(c2ccccc2)(->c2ccccc2)[Rh+]P(c2ccccc2)(->c2ccccc2)c2ccccc21,0,-44.38309860229492,-0.4483141303062439,99
