target,prediction_1,prediction_2,prediction_3,prediction_4,prediction_5,rank,log_likelihood_total,log_likelihood_avg,num_words
COc1ccc([C@H](C)B2OC(C)(C)C(C)(C)O2)cc1,COc1ccc([C@H](C)B2OC(C)(C)C(C)(C)O2)cc1,COc1ccc([C@@H](C)B2OC(C)(C)C(C)(C)O2)cc1,COc1ccc([C@H](C)B2OC(C)(C)C(C)(C)O1)cc1,COc1ccc([C@H](C)CB2OC(C)(C)C(C)(C)O2)cc1,COc1ccc([C@@H](C)B2OC(C)(C)C(C)(C)O1)cc1,1,-0.10516675561666489,-0.0031868712976574898,33
CC(=O)N[C@@H](C)c1ccc(F)cc1,CC(=O)N[C@@H](C)c1ccc(F)cc1,CC(=O)N[C@H](C)c1ccc(F)cc1,C=C(NC(C)=O)c1ccc([C@H](C)NC(C)=O)cc1,C=C(NC(C)=O)c1ccc(F)cc1)[C@H](C)NC(C)=O,COc1ccc([C@H](C)NC(C)=O)cc1,1,-0.012348517775535583,-0.0005145215545780957,24
COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[COCC(C)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[COB=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[CC@H](Cc1ccccc1)NC(C)=O,1,-0.041732948273420334,-0.0016051133861765265,26
c1ccc([C@@H]2Cc3ccccc3O2)cc1,c1ccc([C@@H]2Cc3ccccc3O2)cc1,c1ccc([C@H]2Cc3ccccc3O2)cc1,c1ccc([CC@@H]2Cc3ccccc3O2)cc1,c1ccc([C[C@@H]2Cc3ccccc3O2)cc1,c1ccc([C@@H]2CCOc3ccccc3O2)cc1,1,-0.053072262555360794,-0.0022113441955298185,24
COC(=O)[C@@H](NC=O)C1CCCCC1,COC(=O)[C@@H](NC=O)C1CCCCC1,COC(=O)[C@H](NC=O)C1CCCCC1,COC(=O)[C[C@H](NC=O)C1CCCCC1,COC(=O)[C[C@@H](NC=O)C1CCCCC1,COC(=O)[CC@@H](NC=O)C1CCCCC1,1,-0.38496288657188416,-0.017498312518000603,22
CC(=O)N[C@@H]1CCc2ccccc2C1,CC(=O)N[C@@H]1CCc2ccccc2C1,CC(=O)N[C@H]1CCc2ccccc2C1,CC(=O)N[C[C@@H]1CCc2ccccc2C1,CC(=O)N[C[C@H]1CCc2ccccc2C1,CC(=O)N[CC@@H]1CCc2ccccc2C1,1,-0.5392391681671143,-0.02344518154859543,23
CC[C@H](C)c1ccccc1,CC[C@H](C)c1ccccc1,CC[C@@H](C)c1ccccc1,CC[CC@H](C)c1ccccc1,CC[CO[C@H](C)c1ccccc1,CC[C[C@H](C)c1ccccc1,1,-0.3633670508861542,-0.022710440680384636,16
CC[C@@H](C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,CC[C]@@H](C)c1ccc(OC)cc1,CC[C]@H](C)c1ccc(OC)cc1,CC[C](C)c1ccc(OC)cc1,1,-0.41011086106300354,-0.021584782749414444,19
COC(=O)C[C@H](C)C(=O)OC,COC(=O)C[C@H](C)C(=O)OC,COC(=O)C[C@@H](C)C(=O)OC,COC(=O)C[CC@H](C)C(=O)OC,COC(=O)C[C[C@H](C)C(=O)OC,COC(=O)C[CC@@H](C)C(=O)OC,1,-0.199358269572258,-0.009061739780008793,22
COc1ccc2c(c1)C[C@@H](NC(C)=O)CC2,COc1ccc2c(c1)C[C@@H](NC(C)=O)CC2,COc1ccc2c(c1)C[C@H](NC(C)=O)CC2,COc1ccc2c(-c1)C[C@@H](NC(C)=O)CC2,COc1ccc2c(c1)C[C](NC(C)=O)CC2,COc1ccc2c(c1)C[C/C(NC(C)=O)CC2,1,-0.14486341178417206,-0.005173693411052227,28
CCOC(=O)C[C@@H](C)c1ccccc1,CCOC(=O)C[C@@H](C)c1ccccc1,CCOC(=O)C[C@H](C)c1ccccc1,CCOC(=O)C[CC@@H](C)c1ccccc1,CCOC(=O)C[CC@H](C)c1ccccc1,CCOC(=O)C[C=C(C)c1ccccc1,1,-0.21234209835529327,-0.009232264943420887,23
COC(=O)C[C@@H](C)C(=O)O,COC(=O)C[C@@H](C)C(=O)O,COC(=O)C[C@H](C)C(=O)O,COC(=O)C[C[C@@H](C)C(=O)O,COC(=O)C[C[C@H](C)C(=O)O,COC(=O)C[CC@@H](C)C(=O)O,1,-0.4891260266304016,-0.02223300188779831,22
CC(=O)N[C@H](C)c1ncc(Br)cc1F,CC(=O)N[C@H](C)c1ncc(Br)cc1F,CC(=O)N[C@@H](C)c1ncc(Br)cc1F,CC(=O)N[C@H](C)c1nncc(Br)cc1F,CC(=O)N[C@H](C)/c1ncc(Br)cc1F,CC(=O)N[C@H](C)c1scc(Br)cc1F,1,-0.002229483099654317,-8.917932427721098e-05,25
COC(=O)[C@H](Cc1ccccc1OC)NC(C)=O,COC(=O)[C@H](Cc1ccccc1OC)NC(C)=O,COC(=O)[C@H](Cc1ccccc1Cl)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1OC)NC(C)=O,COC(=O)[C@H](Cc1ccccc1cc)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1Cl)NC(C)=O,1,-0.017069609835743904,-0.0006322077824734151,27
CCOC(=O)C[C@@H](B1OC(C)(C)C(C)(C)O1)c1ccccc1,CCOC(=O)C[C@@H](B1OC(C)(C)C(C)(C)O1)c1ccccc1,CCOC(=O)C[C@H](B1OC(C)(C)C(C)(C)O1)c1ccccc1,CCOC(=O)C[C[C@@H](B1OC(C)(C)C(C)(C)O1)c1ccccc1,CCOC(=O)C[CC@@H](B1OC(C)(C)C(C)(C)O1)c1ccccc1,CCOC(=O)C[C[C@H](B1OC(C)(C)C(C)(C)O1)c1ccccc1,1,-0.249240905046463,-0.0065589710138738155,38
CCOP(=O)(C[C@H](N)c1ccccc1)OCC,CCOP(=O)(C[C@H](N)c1ccccc1)OCC,CCOP(=O)(C[C@@H](N)c1ccccc1)OCC,CCOP(=O)(C[C[C@H](N)c1ccccc1)OCC,CCOP(=O)(C[C[C@@H](N)c1ccccc1)OCC,CCOP(=O)(C[CC@H](N)c1ccccc1)OCC,1,-0.6005918979644775,-0.02402367629110813,25
CCOC(=O)C[C@@H](C)c1ccc(SC)cc1,CCOC(=O)C[C@@H](C)c1ccc(SC)cc1,CCOC(=O)C[C@H](C)c1ccc(SC)cc1,CCOC(=O)C[C@@H](C)c1ccc(Br)cc1,CCOC(=O)C[C@@H](C)c1ccc(S)cc1,CCOC(=O)C[C@H](C)c1ccc(Br)cc1,1,-0.06888922303915024,-0.002649585483595729,26
COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[CC@@H](Cc1ccccc1)NC(C)=O,COC(=O)[CC@H](Cc1ccccc1)NC(C)=O,COC(=O)[CH](Cc1ccccc1)NC(C)=O,1,-0.05329379439353943,-0.0020497613586485386,26
CCN1CC[C@@H](NC(=O)c2ccccc2)[C@@H](F)C1,CCN1CC[C@@H](NC(=O)c2ccccc2)[C@@H](F)C1,CCN1CC[C@H](NC(=O)c2ccccc2)[C@H](F)C1,CCN1CC[C@@H](NC(=O)c2ccccc2)[C@H](F)C1,CCN1CC[C@H](NC(=O)c2ccccc2)[C@@H](F)C1,CCN1CC[C@](NC(=O)c2ccccc2)[C@H](F)C1,1,-0.07588603347539902,-0.00244793645106256,31
CC(=O)C[C@@H](C)c1ccccc1,CC(=O)C[C@@H](C)c1ccccc1,CC(=O)C[C@H](C)c1ccccc1,CC(=O)C[CC@@H](C)c1ccccc1,C[C@@H](Cc1ccccc1)c1ccccc1,CC(=O)C[C]@@H](C)c1ccccc1,1,-0.07796638458967209,-0.003712685080245137,21
C[C@@H]1Cc2ccccc2[C@@H]1C,C[C@@H]1Cc2ccccc2[C@@H]1C,C[C@H]1Cc2ccccc2[C@H]1C,C[C@@H]1Cc2ccccc2[C@H]1C,C[CC@@H]1Cc2ccccc2[C@@H]1C,C[C@H]1Cc2ccccc2[C@@H]1C,1,-0.19215741753578186,-0.008354670368134975,23
C=C(/C=C\C)C[C@@H](C)c1ccccc1,C=C(/C=C\C)C[C@@H](C)c1ccccc1,C=C(/C=C\C)C[C@H](C)c1ccccc1,C=C(/C=C(\C)C[C@@H](C)c1ccccc1,C=C(/C=C/C)C[C@@H](C)c1ccccc1,C=C(/C=C\C)C[CC@@H](C)c1ccccc1,1,-0.025913633406162262,-0.0009966782527044415,26
COC(=O)[C@@H](C)CO,COC(=O)[C@@H](C)CO,COC(=O)[C@H](C)CO,COC(=O)[CC@@H](C)CO,COC(=O)[C[C@H](C)CO,CC[C@@H](CO)C(=O)OC,1,-0.050988782197237015,-0.0033992521930485964,15
CC(=O)N[C@H](C)C1=CC=CCC=C1,CC(=O)N[C@H](C)C1=CC=CCC=C1,CC(=O)N[C@@H](C)C1=CC=CCC=C1,CC(=O)N[C@H](C)/C1=CC=CCC=C1,CC(=O)N[C@H](C)C1=CC=CCCCC=C1,CC(=O)N[CC@H](C)C1=CC=CCC=C1,1,-0.03358328714966774,-0.0013433315325528383,25
C[C@H]1CCc2ccccc21,C[C@@H]1Cc2ccccc21,C[C@H]1Cc2ccccc21,C[C@@H]1CSc2ccccc21,C[C@@H]1CCc2ccccc21,C[C@@H]1CCc2ccccc21,0,-13.602622032165527,-0.8501638770103455,16
CCOC(=O)C[C@@H](CC)c1ccccc1,CCOC(=O)C[C@@H](CC)c1ccccc1,CCOC(=O)C[C@H](CC)c1ccccc1,CCOC(=O)C[CH](CC)c1ccccc1,CCOC(=O)C[C#CC)c1ccccc1,CCOC(=O)C[C]CC)c1ccccc1,1,-0.016028013080358505,-0.0006968701491132379,23
COC(=O)[C@@H](NC(C)=O)[C@@H](c1ccccc1)c1cn(C(=O)OC(C)(C)C)c2ncccc12,COC(=O)[C@@H](NC(C)=O)[C@@H](c1ccccc1)c1cn(C(=O)OC(C)(C)C)c2ncccc12,COC(=O)[C@H](NC(C)=O)[C@H](c1ccccc1)c1cn(C(=O)OC(C)(C)C)c2ncccc12,COC(=O)[C@H](NC(C)=O)[C@@H](c1ccccc1)c1cn(C(=O)OC(C)(C)C)c2ncccc12,COC(=O)[C@@H](NC(C)=O)[C@H](c1ccccc1)c1cn(C(=O)OC(C)(C)C)c2ncccc12,COC(=O)[C@@H](NC(C)=O)[C@@H](c1ccccc1)c1cn(C(=O)OC(C)(C)C)c2scccc12,1,-0.06444881111383438,-0.001216015312820673,53
O=C(C[C@H]1CCc2ccccc2N1)c1ccccc1,O=C(C[C@H]1CCc2ccccc2N1)c1ccccc1,O=C(C[C@@H]1CCc2ccccc2N1)c1ccccc1,O=C(C[C[C@H]1CCc2ccccc2N1)c1ccccc1,O=C(C[CC@H]1CCc2ccccc2N1)c1ccccc1,O=C(/C[C@H]1CCc2ccccc2N1)c1ccccc1,1,-0.13267894089221954,-0.0045751361176371574,29
CC[C@@H](C)c1ccccc1,CC[C@@H](C)c1ccccc1,CC[C@H](C)c1ccccc1,CC[CC@@H](C)c1ccccc1,CC[C[C@@H](C)c1ccccc1,CC[C([C@@H](C)c1ccccc1,1,-0.027210025116801262,-0.0017006265698000789,16
COC(=O)C[C@@H](C)C(=O)O,COC(=O)C[C@@H](C)C(=O)O,COC(=O)C[C@H](C)C(=O)O,COC(=O)C[C[C@@H](C)C(=O)O,COC(=O)C[CC@@H](C)C(=O)O,COC(=O)C[C]@@H](C)C(=O)O,1,-0.21077635884284973,-0.009580743499100208,22
C[C@@H](Cc1ccccc1[N+](=O)[O-])C(=O)O,C[C@@H](Cc1ccccc1[N+](=O)[O-])C(=O)O,C[C@H](Cc1ccccc1[N+](=O)[O-])C(=O)O,C[C@@H](Cc1ccccc1N+](=O)[O-])C(=O)O,C[C@@H](Cc1ccc(OC[N+](=O)[O-])C(=O)O,C[C@H](Cc1ccccc1N+](=O)[O-])C(=O)O,1,-0.06815428286790848,-0.0021985252387821674,31
O=C(c1ccc(OCc2ccccc2)cc1)[C@@H]1CCC[C@H]1c1cc(OCc2ccccc2)ccc1OCc1ccccc1,O=C(c1ccc(OCc2ccccc2)cc1)[C@@H]1CCC[C@H]1c1cc(OCc2ccccc2)ccc1OCc1ccccc1,O=C(c1ccc(OCc2ccccc2)cc1)[C@H]1CCC[C@H]1c1cc(OCc2ccccc2)ccc1OCc1ccccc1,O=C(c1ccc(OCc2ccccc2)cc1)[C@@H]1CCC[C@@H]1c1cc(OCc2ccccc2)ccc1OCc1ccccc1,O=C(c1ccc(OCc2ccccc2)cc1)[C@H]1CCC[C@@H]1c1cc(OCc2ccccc2)ccc1OCc1ccccc1,O=C(c1ccc(OCc2ccccc2)cc1)[C@@H]1CCC[C@H]1c1cc(OCc2ccccc2)cccc1OCc1ccccc1,1,-0.36281299591064453,-0.006365140434354544,57
O=C(O)[C@@H]1CCCO1,O=C(O)[C@@H]1C[C@@H]1CCO1,O=C(O)[C@@H]1C[C@@H]1CO1,O=C(O)[C@H]1C[C@@H]1CCO1,O=C(O)[C@H]1C[C@H]1CCO1,O=C(O)[C@H]1C[C@@H]1CO1,0,-38.28236770629883,-2.3926479816436768,16
COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[CC@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C]@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C=C/c1ccccc1)NC(C)=O,1,-0.056777287274599075,-0.0021837418898940086,26
COC(=O)[C@@H](Cc1ccco1)NC(=O)OCc1ccccc1,COC(=O)[C@@H](Cc1ccco1)NC(=O)OCc1ccccc1,COC(=O)[C@H](Cc1ccco1)NC(=O)OCc1ccccc1,COC(=O)[C[C@@H](Cc1ccco1)NC(=O)OCc1ccccc1,COC(=O)[CC@@H](Cc1ccco1)NC(=O)OCc1ccccc1,COC(=O)[C@@H](Cc1cco1)NC(=O)OCc1ccccc1,1,-0.03444194421172142,-0.0011110304621979594,31
COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[CC@H](Cc1ccccc1)NC(C)=O,COC(=O)[COP(Cc1ccccc1)NC(C)=O,COC(=O)[C=Cc1ccccc1)NC(C)=O,1,-0.2583000361919403,-0.009934617206454277,26
CC(=O)N[C@H](Cc1ccccc1)C(=O)O,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,CC(=O)N[C@H](Cc1ccccc1)C(=O)O,CC(=O)N[CC@@H](Cc1ccccc1)C(=O)O,cc(=O)N[C@@H](Cc1ccccc1)C(=O)O,CC(=O)N[CC@H](Cc1ccccc1)C(=O)O,2,-1.7332227230072021,-0.06419343501329422,27
C[C@@H](C[Si](C)(C)C)c1ccccc1,C[C@@H](C[Si](C)(C)C)c1ccccc1,C[C@H](C[Si](C)(C)C)c1ccccc1,C[CC@@H](C[Si](C)(C)C)c1ccccc1,C[CC@H](C[Si](C)(C)C)c1ccccc1,C[C@@H](C[SI](C)(C)C)c1ccccc1,1,-0.18784880638122559,-0.007513952441513538,25
O=C1C[C@H](Cc2ccccc2)C(=O)N1Cc1ccccc1,O=C1C[C@H](Cc2ccccc2)C(=O)N1Cc1ccccc1,O=C1C[C@@H](Cc2ccccc2)C(=O)N1Cc1ccccc1,O=C1C[C@](Cc2ccccc2)C(=O)N1Cc1ccccc1,O=C1C[C[C@H](Cc2ccccc2)C(=O)N1Cc1ccccc1,O=C1C[C=C](Cc2ccccc2)C(=O)N1Cc1ccccc1,1,-0.028367318212985992,-0.0008343328954651952,34
CC(=O)N[C@H](C)c1ccccc1,CC(=O)N[C@H](C)c1ccccc1,CC(=O)N[C@@H](C)c1ccccc1,CC(=O)N[CO)c1ccccc1.CC(=O)N[C@H](C)c1ccccc1,CC(=O)N[Cc1ccccc1.CC(=O)N[C@H](C)c1ccccc1,CC(=O)N[CO)c1ccccc1.CC(=O)N[C@@H](C)c1ccccc1,1,-0.03149053454399109,-0.0014995492529124022,21
CC[C@H](C)c1ccccc1,CC[C@H](C)c1ccccc1,CC[C@@H](C)c1ccccc1,CC[C[C@H](C)c1ccccc1,CC[CC@H](C)c1ccccc1,CC[CC@@H](C)c1ccccc1,1,-0.5602342486381531,-0.03501464053988457,16
CC(=O)N[C@@H](C)c1ccccc1,CC(=O)N[C@@H](C)c1ccccc1,CC(=O)N[C@H](C)c1ccccc1,CC(=O)N[CC@@H](C)c1ccccc1,COc1ccccc1[C@H](C)NC(C)=O,CC(=O)N[C@@H](C)/c1ccccc1,1,-0.10946047306060791,-0.005212403368204832,21
C[C@H](CC(=O)C(C)(C)C)C(=O)O,C[C@H](CC(=O)C(C)(C)C)C(=O)O,C[C@@H](CC(=O)C(C)(C)C)C(=O)O,C[CH](CC(=O)C(C)(C)C)C(=O)O,C[COP(=O)C(C)(C)C)C(=O)O,C[CCOC(=O)C[C@@H](C)C(=O)O,1,-0.012061754241585732,-0.00044673163210973144,27
COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccc(OC)cc1)NC(C)=O,COC(=O)[C@H](Cc1ccc(OC)cc1)NC(C)=O,COC(=O)[C@@H](Cc1ccco1)NC(C)=O,1,-0.513356626033783,-0.01974448561668396,26
C[C@H](CC(=O)c1ccc(Cl)cc1)C(=O)O,C[C@H](CC(=O)c1ccc(Cl)cc1)C(=O)O,C[C@@H](CC(=O)c1ccc(Cl)cc1)C(=O)O,C[CC@H](CC(=O)c1ccc(Cl)cc1)C(=O)O,C[CH](CC(=O)c1ccc(Cl)cc1)C(=O)O,C[COP(=O)C[C@@H](C)C(=O)O)cc1,1,-0.008694176562130451,-0.00029979919781908393,29
COC(=O)[C@@H](Cc1ccc(F)cc1)NC(C)=O,COC(=O)[C@@H](Cc1ccc(F)cc1)NC(C)=O,COC(=O)[C@H](Cc1ccc(F)cc1)NC(C)=O,COC(=O)[CC@@H](Cc1ccc(F)cc1)NC(C)=O,COC(=O)[CH](Cc1ccc(F)cc1)NC(C)=O,COC(=O)[Cc1ccc(F)cc1)NC(C)=O,1,-0.010937971994280815,-0.0003771714400500059,29
CC[C@H](Oc1ccccc1)C(=O)O,CC[C@H](Oc1ccccc1)C(=O)O,CC[C@@H](Oc1ccccc1)C(=O)O,CC[C@](Oc1ccccc1)C(=O)O,CC[CH](Oc1ccccc1)C(=O)O,CC[COc1ccccc1)C(=O)O,1,-0.04344470426440239,-0.001974759390577674,22
CCOC(=O)C[C@@H](B1OC(C)(C)C(C)(C)O1)c1ccccc1,CCOC(=O)C[C@@H](B1OC(C)(C)C(C)(C)O1)c1ccccc1,CCOC(=O)C[C@H](B1OC(C)(C)C(C)(C)O1)c1ccccc1,CCOC(=O)C[C[C@@H](B1OC(C)(C)C(C)(C)O1)c1ccccc1,CCOC(=O)C[CC@@H](B1OC(C)(C)C(C)(C)O1)c1ccccc1,CCOC(=O)C[C[C@H](B1OC(C)(C)C(C)(C)O1)c1ccccc1,1,-0.249240905046463,-0.0065589710138738155,38
CCOC(=O)C[C@@H](NC(C)=O)c1ccc(Cl)cc1,CCOC(=O)C[C@@H](NC(C)=O)c1ccc(Cl)cc1,CCOC(=O)C[C@H](NC(C)=O)c1ccc(Cl)cc1,CCOC(=O)C[CC@@H](NC(C)=O)c1ccc(Cl)cc1,CCOC(=O)C[C]@@H](NC(C)=O)c1ccc(Cl)cc1,CCOC(=O)C[CH](NC(C)=O)c1ccc(Cl)cc1,1,-0.010024677030742168,-0.0003233766765333712,31
CC(=O)N[C@H](CC(C)C)c1ccccc1,CC(=O)N[C@H](CC(C)C)c1ccccc1,CC(=O)N[C@@H](CC(C)C)c1ccccc1,CC(=O)N[C@H](CC(C)C)C1ccccc1,CC(=O)N[CC@H](CC(C)C)c1ccccc1,CC(=O)N[C#@H](CC(C)C)c1ccccc1,1,-0.010090181604027748,-0.0004036072641611099,25
COc1ccc2c(c1)CCC[C@H]2C,COc1ccc2c(c1)CCC[C@H]2C,COc1ccc2c(c1)CCC[C@@H]2C,COc1ccc2c(c1)CCC[CC@@H]2C,COc1ccc2c(c1)CCC[CC@H]2C,COc1ccc2c(c1)CCC[C[C@H]2C,1,-0.5743127465248108,-0.0261051245033741,22
COc1cc2c(cc1OC)[C@@H](C)C(=O)NCC2,COc1cc2c(cc1OC)[C@H](C)C(=O)NCC2,COc1cc2c(cc1OC)[C@@H](C)C(=O)NCC2,COc1cc2n(cc1OC)[C@H](C)C(=O)NCC2,COc1cc2n(cc1OC)[C@@H](C)C(=O)NCC2,COc1nn2c(cc1OC)[C@H](C)C(=O)NCC2,2,-0.8773961067199707,-0.03249615058302879,27
CC[C@H](C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,CC[C[C@@H](C)c1ccc(OC)cc1,CC[CC@@H](C)c1ccc(OC)cc1,CC[Cc1ccc([C@@H](C)c2ccccc2)cc1,2,-2.429375410079956,-0.1278618574142456,19
CC[C@@H](C)c1ccc(C(F)(F)F)cc1,CC[C@@H](C)c1ccc(C(F)(F)F)cc1,CC[C@H](C)c1ccc(C(F)(F)F)cc1,CC[C]c1ccc([C@H](C)C(F)(F)F)cc1,CC[CH](C)c1ccc(C(F)(F)F)cc1,CC[C](C)c1ccc(C(F)(F)F)cc1,1,-0.3441867530345917,-0.013767469674348831,25
COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[CC@H](Cc1ccccc1)NC(C)=O,COOCC[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[COB@H](Cc1ccccc1)NC(C)=O,1,-0.03496288135647774,-0.001344726188108325,26
COC(=O)C[C@@H](C)NC(C)=O,COC(=O)C[C@@H](C)NC(C)=O,COC(=O)C[C@H](C)NC(C)=O,COC(=O)C[C[C@@H](C)NC(C)=O,COC(=O)C[C]@@H](C)NC(C)=O,COC(=O)C[CC@@H](C)NC(C)=O,1,-0.2056005299091339,-0.009345478378236294,22
C[C@@H](Cc1ccccc1)c1ccccc1,C[C@@H](Cc1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,CO[C@@H](Cc1ccccc1)c1ccccc1,CO[C@H](Cc1ccccc1)c1ccccc1,C[CC@@H](Cc1ccccc1)c1ccccc1,1,-0.44943103194236755,-0.02042868360877037,22
CC(C)(C)OC(=O)N1CCCC[C@H](Cc2ccccc2)C1=O,CC(C)(C)OC(=O)N1CCCC[C@@H](Cc2ccccc2)C1=O,CC(C)(C)OC(=O)N1CCCC[C@H](Cc2ccccc2)C1=O,CC(C)(C)OC(=O)N1CCCC[C[C@@H](Cc2ccccc2)C1=O,cc(C)(C)OC(=O)N1CCCC[C@@H](Cc2ccccc2)C1=O,CC(C)(C)OC(=O)N1CCCC[CC@@H](Cc2ccccc2)C1=O,2,-3.2117297649383545,-0.09446264058351517,34
CCCCCC[C@@H](C)B1OC(C)(C)C(C)(C)O1,CCCCCC[C@@H](C)B1OC(C)(C)C(C)(C)O1,CCCCCC[C@H](C)B1OC(C)(C)C(C)(C)O1,CCCCCC[C[C@@H](C)B1OC(C)(C)C(C)(C)O1,CCCCCC[C[C@H](C)B1OC(C)(C)C(C)(C)O1,CCCCCC[C]@H](C)B1OC(C)(C)C(C)(C)O1,1,-0.4857522249221802,-0.017348293215036392,28
CC[C@H](C)c1ccccc1,CC[C@H](C)c1ccccc1,CC[C@@H](C)c1ccccc1,CC[Cc1ccccc1.CC[C@H](C)c1ccccc1,CC[C\c1ccccc1)[C@H](C)c1ccccc1,CC[Cc1ccccc1.CC[C@@H](C)c1ccccc1,1,-0.07772639393806458,-0.004857899621129036,16
O=C1CCC[C@H]1Cc1ccccc1,O=C1CCC[C@H]1Cc1ccccc1,O=C1CCC[C@@H]1Cc1ccccc1,O=C1CCC[CC@H]1Cc1ccccc1,O=C1CCC[C]]1Cc1ccccc1,O=C1CCC[CH]1Cc1ccccc1,1,-0.035193391144275665,-0.001675875741057098,21
COc1ccc2c(c1)C[C@@H](NC(C)=O)CC2,COc1ccc2c(c1)C[C@@H](NC(C)=O)CC2,COc1ccc2c(c1)C[C@H](NC(C)=O)CC2,COc1ccc2c(c1)C[CNC(C)=O)CC2,COc1ccc2c(c1)C[C/C(NC(C)=O)CC2,COc1ccc2c(c1)C[CH](NC(C)=O)CC2,1,-0.041107695549726486,-0.0014681320171803236,28
COC(=O)[C@H](C)C[C@@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,COC(=O)[C@@H](C)C[C@@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,COC(=O)[C@H](C)C[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,COC(=O)[C@H](C)C[C@@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,COC(=O)[C@H](C)C[C@H](C)CC[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,COC(=O)[C@@H](C)C[C@@H](C)CC[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,3,-6.931957244873047,-0.14441578090190887,48
O=C1C[C@@H](c2ccccc2)C(=O)N1,O=C1C[C@@H](c2ccccc2)C(=O)N1,O=C1C[C@H](c2ccccc2)C(=O)N1,O=C1C[C=C(c2ccccc2)C(=O)N1,O=C1C[CC@@H](c2ccccc2)C(=O)N1,O=C1C[C](c2ccccc2)C(=O)N1,1,-0.48669788241386414,-0.018719149753451347,26
COC(=O)[C@@H](C)NC(C)=O,COC(=O)[C@@H](C)NC(C)=O,COC(=O)[C@H](C)NC(C)=O,CC[C@@H](NC(C)=O)C(=O)OC,CC[C@H](NC(C)=O)C(=O)OC,CC(=O)N[C@H](C)C(=O)OC,1,-0.4132014513015747,-0.020660072565078735,20
CC(=O)N[C@H]1CCCc2ccccc21,CC(=O)N[C@H]1CCCc2ccccc21,CC(=O)N[C@@H]1CCCc2ccccc21,CC(=O)N[C[C@H]1CCCc2ccccc21,CC(=O)N[CC@H]1CCCc2ccccc21,CC(=O)N[C@H]1CCOc2ccccc21,1,-0.04254261031746864,-0.0019337550038471818,22
COc1ccc([C@@H](C)C(=O)O)cc1,COc1ccc([C@@H](C)C(=O)O)cc1,COc1ccc([C@H](C)C(=O)O)cc1,COc1ccc([CC@@H](C)C(=O)O)cc1,CC[C@@H](C(=O)O)c1ccc(OC)cc1,COc1ccc([C@@H](C)C(=O)O])cc1,1,-0.010250307619571686,-0.0004456655588001013,23
O=C(O)C[C@H](c1ccccc1)c1ccc(Cl)c(Cl)c1,O=C(O)C[C@H](c1ccccc1)c1ccc(Cl)c(Cl)c1,O=C(O)C[C@@H](c1ccccc1)c1ccc(Cl)c(Cl)c1,O=C(N)C[C@H](c1ccccc1)c1ccc(Cl)c(Cl)c1,O=C(N[C@H](c1ccccc1)c1ccc(Cl)c(Cl)c1,O=C(NCC[C@H](c1ccccc1)c1ccc(Cl)c(Cl)c1,1,-0.030117245391011238,-0.0008858013316057622,34
